Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","18","Bhutan","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2016","2016","7021","Annual value","","133","Im","FAO data based on imputation methodology"
"PP","Producer Prices","18","Bhutan","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2017","2017","7021","Annual value","","215","Im","FAO data based on imputation methodology"
"PP","Producer Prices","18","Bhutan","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2018","2018","7021","Annual value","","211","Im","FAO data based on imputation methodology"
"PP","Producer Prices","18","Bhutan","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2019","2019","7021","Annual value","","177","Im","FAO data based on imputation methodology"
"PP","Producer Prices","100","India","5530","Producer Price (LCU/tonne)","27","Rice, paddy","1991","1991","7021","Annual value","LCU","3648","","Official data"
"PP","Producer Prices","100","India","5530","Producer Price (LCU/tonne)","27","Rice, paddy","1992","1992","7021","Annual value","LCU","3962","","Official data"
"PP","Producer Prices","100","India","5530","Producer Price (LCU/tonne)","27","Rice, paddy","1993","1993","7021","Annual value","LCU","4311","","Official data"
"PP","Producer Prices","100","India","5530","Producer Price (LCU/tonne)","27","Rice, paddy","1994","1994","7021","Annual value","LCU","4410","","Official data"
"PP","Producer Prices","100","India","5530","Producer Price (LCU/tonne)","27","Rice, paddy","1995","1995","7021","Annual value","LCU","4890","","Official data"
"PP","Producer Prices","100","India","5530","Producer Price (LCU/tonne)","27","Rice, paddy","1996","1996","7021","Annual value","LCU","5474","*","Unofficial figure"
"PP","Producer Prices","100","India","5530","Producer Price (LCU/tonne)","27","Rice, paddy","1997","1997","7021","Annual value","LCU","4336","","Official data"
"PP","Producer Prices","100","India","5530","Producer Price (LCU/tonne)","27","Rice, paddy","1998","1998","7021","Annual value","LCU","4940","","Official data"
"PP","Producer Prices","100","India","5530","Producer Price (LCU/tonne)","27","Rice, paddy","1999","1999","7021","Annual value","LCU","6224","","Official data"
"PP","Producer Prices","100","India","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2000","2000","7021","Annual value","LCU","5960","","Official data"
"PP","Producer Prices","100","India","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2001","2001","7021","Annual value","LCU","5877","","Official data"
"PP","Producer Prices","100","India","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2002","2002","7021","Annual value","LCU","6034","","Official data"
"PP","Producer Prices","100","India","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2003","2003","7021","Annual value","LCU","6252","","Official data"
"PP","Producer Prices","100","India","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2004","2004","7021","Annual value","LCU","9410","","Official data"
"PP","Producer Prices","100","India","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2005","2005","7021","Annual value","LCU","8980","","Official data"
"PP","Producer Prices","100","India","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2006","2006","7021","Annual value","LCU","11731","","Official data"
"PP","Producer Prices","100","India","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2008","2008","7021","Annual value","LCU","16780","","Official data"
"PP","Producer Prices","100","India","5531","Producer Price (SLC/tonne)","27","Rice, paddy","1991","1991","7021","Annual value","SLC","3648","","Official data"
"PP","Producer Prices","100","India","5531","Producer Price (SLC/tonne)","27","Rice, paddy","1992","1992","7021","Annual value","SLC","3962","","Official data"
"PP","Producer Prices","100","India","5531","Producer Price (SLC/tonne)","27","Rice, paddy","1993","1993","7021","Annual value","SLC","4311","","Official data"
"PP","Producer Prices","100","India","5531","Producer Price (SLC/tonne)","27","Rice, paddy","1994","1994","7021","Annual value","SLC","4410","","Official data"
"PP","Producer Prices","100","India","5531","Producer Price (SLC/tonne)","27","Rice, paddy","1995","1995","7021","Annual value","SLC","4890","","Official data"
"PP","Producer Prices","100","India","5531","Producer Price (SLC/tonne)","27","Rice, paddy","1996","1996","7021","Annual value","SLC","5474","*","Unofficial figure"
"PP","Producer Prices","100","India","5531","Producer Price (SLC/tonne)","27","Rice, paddy","1997","1997","7021","Annual value","SLC","4336","","Official data"
"PP","Producer Prices","100","India","5531","Producer Price (SLC/tonne)","27","Rice, paddy","1998","1998","7021","Annual value","SLC","4940","","Official data"
"PP","Producer Prices","100","India","5531","Producer Price (SLC/tonne)","27","Rice, paddy","1999","1999","7021","Annual value","SLC","6224","","Official data"
"PP","Producer Prices","100","India","5531","Producer Price (SLC/tonne)","27","Rice, paddy","2000","2000","7021","Annual value","SLC","5960","","Official data"
"PP","Producer Prices","100","India","5531","Producer Price (SLC/tonne)","27","Rice, paddy","2001","2001","7021","Annual value","SLC","5877","","Official data"
"PP","Producer Prices","100","India","5531","Producer Price (SLC/tonne)","27","Rice, paddy","2002","2002","7021","Annual value","SLC","6034","","Official data"
"PP","Producer Prices","100","India","5531","Producer Price (SLC/tonne)","27","Rice, paddy","2003","2003","7021","Annual value","SLC","6252","","Official data"
"PP","Producer Prices","100","India","5531","Producer Price (SLC/tonne)","27","Rice, paddy","2004","2004","7021","Annual value","SLC","9410","","Official data"
"PP","Producer Prices","100","India","5531","Producer Price (SLC/tonne)","27","Rice, paddy","2005","2005","7021","Annual value","SLC","8980","","Official data"
"PP","Producer Prices","100","India","5531","Producer Price (SLC/tonne)","27","Rice, paddy","2006","2006","7021","Annual value","SLC","11731","","Official data"
"PP","Producer Prices","100","India","5531","Producer Price (SLC/tonne)","27","Rice, paddy","2008","2008","7021","Annual value","SLC","16780","","Official data"
"PP","Producer Prices","100","India","5532","Producer Price (USD/tonne)","27","Rice, paddy","1991","1991","7021","Annual value","USD","160","","Official data"
"PP","Producer Prices","100","India","5532","Producer Price (USD/tonne)","27","Rice, paddy","1992","1992","7021","Annual value","USD","153","","Official data"
"PP","Producer Prices","100","India","5532","Producer Price (USD/tonne)","27","Rice, paddy","1993","1993","7021","Annual value","USD","141","","Official data"
"PP","Producer Prices","100","India","5532","Producer Price (USD/tonne)","27","Rice, paddy","1994","1994","7021","Annual value","USD","141","","Official data"
"PP","Producer Prices","100","India","5532","Producer Price (USD/tonne)","27","Rice, paddy","1995","1995","7021","Annual value","USD","151","","Official data"
"PP","Producer Prices","100","India","5532","Producer Price (USD/tonne)","27","Rice, paddy","1996","1996","7021","Annual value","USD","154","*","Unofficial figure"
"PP","Producer Prices","100","India","5532","Producer Price (USD/tonne)","27","Rice, paddy","1997","1997","7021","Annual value","USD","119","","Official data"
"PP","Producer Prices","100","India","5532","Producer Price (USD/tonne)","27","Rice, paddy","1998","1998","7021","Annual value","USD","120","","Official data"
"PP","Producer Prices","100","India","5532","Producer Price (USD/tonne)","27","Rice, paddy","1999","1999","7021","Annual value","USD","145","","Official data"
"PP","Producer Prices","100","India","5532","Producer Price (USD/tonne)","27","Rice, paddy","2000","2000","7021","Annual value","USD","133","","Official data"
"PP","Producer Prices","100","India","5532","Producer Price (USD/tonne)","27","Rice, paddy","2001","2001","7021","Annual value","USD","125","","Official data"
"PP","Producer Prices","100","India","5532","Producer Price (USD/tonne)","27","Rice, paddy","2002","2002","7021","Annual value","USD","124","","Official data"
"PP","Producer Prices","100","India","5532","Producer Price (USD/tonne)","27","Rice, paddy","2003","2003","7021","Annual value","USD","134","","Official data"
"PP","Producer Prices","100","India","5532","Producer Price (USD/tonne)","27","Rice, paddy","2004","2004","7021","Annual value","USD","208","","Official data"
"PP","Producer Prices","100","India","5532","Producer Price (USD/tonne)","27","Rice, paddy","2005","2005","7021","Annual value","USD","204","","Official data"
"PP","Producer Prices","100","India","5532","Producer Price (USD/tonne)","27","Rice, paddy","2006","2006","7021","Annual value","USD","259","","Official data"
"PP","Producer Prices","100","India","5532","Producer Price (USD/tonne)","27","Rice, paddy","2008","2008","7021","Annual value","USD","386","","Official data"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","1991","1991","7021","Annual value","","13","Im","FAO data based on imputation methodology"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","1992","1992","7021","Annual value","","14","Im","FAO data based on imputation methodology"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","1993","1993","7021","Annual value","","15","Im","FAO data based on imputation methodology"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","1994","1994","7021","Annual value","","16","Im","FAO data based on imputation methodology"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","1995","1995","7021","Annual value","","17","Im","FAO data based on imputation methodology"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","1996","1996","7021","Annual value","","19","Im","FAO data based on imputation methodology"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","1997","1997","7021","Annual value","","15","Im","FAO data based on imputation methodology"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","1998","1998","7021","Annual value","","17","Im","FAO data based on imputation methodology"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","1999","1999","7021","Annual value","","22","Im","FAO data based on imputation methodology"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2000","2000","7021","Annual value","","21","Im","FAO data based on imputation methodology"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2001","2001","7021","Annual value","","21","Im","FAO data based on imputation methodology"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2002","2002","7021","Annual value","","21","Im","FAO data based on imputation methodology"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2003","2003","7021","Annual value","","22","Im","FAO data based on imputation methodology"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2004","2004","7021","Annual value","","33","Im","FAO data based on imputation methodology"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2005","2005","7021","Annual value","","32","Im","FAO data based on imputation methodology"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2006","2006","7021","Annual value","","41","Im","FAO data based on imputation methodology"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2007","2007","7021","Annual value","","50","Im","FAO data based on imputation methodology"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2008","2008","7021","Annual value","","59","Im","FAO data based on imputation methodology"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2009","2009","7021","Annual value","","66","Im","FAO data based on imputation methodology"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2010","2010","7021","Annual value","","77","Im","FAO data based on imputation methodology"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2011","2011","7021","Annual value","","84","Im","FAO data based on imputation methodology"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2012","2012","7021","Annual value","","91","Im","FAO data based on imputation methodology"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2013","2013","7021","Annual value","","87","Im","FAO data based on imputation methodology"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2014","2014","7021","Annual value","","95","Im","FAO data based on imputation methodology"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2015","2015","7021","Annual value","","100","Im","FAO data based on imputation methodology"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2016","2016","7021","Annual value","","105","Im","FAO data based on imputation methodology"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2017","2017","7021","Annual value","","110","Im","FAO data based on imputation methodology"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2018","2018","7021","Annual value","","110","Im","FAO data based on imputation methodology"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2019","2019","7021","Annual value","","109","Im","FAO data based on imputation methodology"
"PP","Producer Prices","101","Indonesia","5530","Producer Price (LCU/tonne)","27","Rice, paddy","1991","1991","7021","Annual value","LCU","315692","","Official data"
"PP","Producer Prices","101","Indonesia","5530","Producer Price (LCU/tonne)","27","Rice, paddy","1992","1992","7021","Annual value","LCU","329588","","Official data"
"PP","Producer Prices","101","Indonesia","5530","Producer Price (LCU/tonne)","27","Rice, paddy","1993","1993","7021","Annual value","LCU","307386","","Official data"
"PP","Producer Prices","101","Indonesia","5530","Producer Price (LCU/tonne)","27","Rice, paddy","1994","1994","7021","Annual value","LCU","390900","","Official data"
"PP","Producer Prices","101","Indonesia","5530","Producer Price (LCU/tonne)","27","Rice, paddy","1995","1995","7021","Annual value","LCU","468534","","Official data"
"PP","Producer Prices","101","Indonesia","5530","Producer Price (LCU/tonne)","27","Rice, paddy","1996","1996","7021","Annual value","LCU","481896","","Official data"
"PP","Producer Prices","101","Indonesia","5530","Producer Price (LCU/tonne)","27","Rice, paddy","1997","1997","7021","Annual value","LCU","541281","","Official data"
"PP","Producer Prices","101","Indonesia","5530","Producer Price (LCU/tonne)","27","Rice, paddy","1998","1998","7021","Annual value","LCU","939861","","Official data"
"PP","Producer Prices","101","Indonesia","5530","Producer Price (LCU/tonne)","27","Rice, paddy","1999","1999","7021","Annual value","LCU","1214560","","Official data"
"PP","Producer Prices","101","Indonesia","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2000","2000","7021","Annual value","LCU","1069990","","Official data"
"PP","Producer Prices","101","Indonesia","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2001","2001","7021","Annual value","LCU","1152740","","Official data"
"PP","Producer Prices","101","Indonesia","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2002","2002","7021","Annual value","LCU","1246567","","Official data"
"PP","Producer Prices","101","Indonesia","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2003","2003","7021","Annual value","LCU","1204890","","Official data"
"PP","Producer Prices","101","Indonesia","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2004","2004","7021","Annual value","LCU","1572500","","Official data"
"PP","Producer Prices","101","Indonesia","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2005","2005","7021","Annual value","LCU","2038660","","Official data"
"PP","Producer Prices","101","Indonesia","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2006","2006","7021","Annual value","LCU","2122434","","Official data"
"PP","Producer Prices","101","Indonesia","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2007","2007","7021","Annual value","LCU","2535590","","Official data"
"PP","Producer Prices","101","Indonesia","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2008","2008","7021","Annual value","LCU","2715622","","Official data"
"PP","Producer Prices","101","Indonesia","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2009","2009","7021","Annual value","LCU","2157540","","Official data"
"PP","Producer Prices","101","Indonesia","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2010","2010","7021","Annual value","LCU","2720822","","Official data"
"PP","Producer Prices","101","Indonesia","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2011","2011","7021","Annual value","LCU","7688000","","Official data"
"PP","Producer Prices","101","Indonesia","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2012","2012","7021","Annual value","LCU","8221000","","Official data"
"PP","Producer Prices","101","Indonesia","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2013","2013","7021","Annual value","LCU","7732900","","Official data"
"PP","Producer Prices","101","Indonesia","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2014","2014","7021","Annual value","LCU","8302920","","Official data"
"PP","Producer Prices","101","Indonesia","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2015","2015","7021","Annual value","LCU","9220910","","Official data"
"PP","Producer Prices","101","Indonesia","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2016","2016","7021","Annual value","LCU","9359030","","Official data"
"PP","Producer Prices","101","Indonesia","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2017","2017","7021","Annual value","LCU","5149238","","Official data"
"PP","Producer Prices","101","Indonesia","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","LCU","5194660","","Official data"
"PP","Producer Prices","101","Indonesia","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2019","2019","7021","Annual value","LCU","5249045","","Official data"
"PP","Producer Prices","101","Indonesia","5530","Producer Price (LCU/tonne)","27","Rice, paddy","2020","2020","7021","Annual value","LCU","5567247","","Official data"
"PP","Producer Prices","101","Indonesia","5531","Producer Price (SLC/tonne)","27","Rice, paddy","1991","1991","7021","Annual value","SLC","315692","","Official data"
"PP","Producer Prices","101","Indonesia","5531","Producer Price (SLC/tonne)","27","Rice, paddy","1992","1992","7021","Annual value","SLC","329588","","Official data"
"PP","Producer Prices","101","Indonesia","5531","Producer Price (SLC/tonne)","27","Rice, paddy","1993","1993","7021","Annual value","SLC","307386","","Official data"
"PP","Producer Prices","101","Indonesia","5531","Producer Price (SLC/tonne)","27","Rice, paddy","1994","1994","7021","Annual value","SLC","390900","","Official data"
"PP","Producer Prices","101","Indonesia","5531","Producer Price (SLC/tonne)","27","Rice, paddy","1995","1995","7021","Annual value","SLC","468534","","Official data"
"PP","Producer Prices","101","Indonesia","5531","Producer Price (SLC/tonne)","27","Rice, paddy","1996","1996","7021","Annual value","SLC","481896","","Official data"
"PP","Producer Prices","101","Indonesia","5531","Producer Price (SLC/tonne)","27","Rice, paddy","1997","1997","7021","Annual value","SLC","541281","","Official data"
"PP","Producer Prices","101","Indonesia","5531","Producer Price (SLC/tonne)","27","Rice, paddy","1998","1998","7021","Annual value","SLC","939861","","Official data"
"PP","Producer Prices","101","Indonesia","5531","Producer Price (SLC/tonne)","27","Rice, paddy","1999","1999","7021","Annual value","SLC","1214560","","Official data"
"PP","Producer Prices","101","Indonesia","5531","Producer Price (SLC/tonne)","27","Rice, paddy","2000","2000","7021","Annual value","SLC","1069990","","Official data"
"PP","Producer Prices","101","Indonesia","5531","Producer Price (SLC/tonne)","27","Rice, paddy","2001","2001","7021","Annual value","SLC","1152740","","Official data"
"PP","Producer Prices","101","Indonesia","5531","Producer Price (SLC/tonne)","27","Rice, paddy","2002","2002","7021","Annual value","SLC","1246567","","Official data"
"PP","Producer Prices","101","Indonesia","5531","Producer Price (SLC/tonne)","27","Rice, paddy","2003","2003","7021","Annual value","SLC","1204890","","Official data"
"PP","Producer Prices","101","Indonesia","5531","Producer Price (SLC/tonne)","27","Rice, paddy","2004","2004","7021","Annual value","SLC","1572500","","Official data"
"PP","Producer Prices","101","Indonesia","5531","Producer Price (SLC/tonne)","27","Rice, paddy","2005","2005","7021","Annual value","SLC","2038660","","Official data"
"PP","Producer Prices","101","Indonesia","5531","Producer Price (SLC/tonne)","27","Rice, paddy","2006","2006","7021","Annual value","SLC","2122434","","Official data"
"PP","Producer Prices","101","Indonesia","5531","Producer Price (SLC/tonne)","27","Rice, paddy","2007","2007","7021","Annual value","SLC","2535590","","Official data"
"PP","Producer Prices","101","Indonesia","5531","Producer Price (SLC/tonne)","27","Rice, paddy","2008","2008","7021","Annual value","SLC","2715622","","Official data"
"PP","Producer Prices","101","Indonesia","5531","Producer Price (SLC/tonne)","27","Rice, paddy","2009","2009","7021","Annual value","SLC","2157540","","Official data"
"PP","Producer Prices","101","Indonesia","5531","Producer Price (SLC/tonne)","27","Rice, paddy","2010","2010","7021","Annual value","SLC","2720822","","Official data"
"PP","Producer Prices","101","Indonesia","5531","Producer Price (SLC/tonne)","27","Rice, paddy","2011","2011","7021","Annual value","SLC","7688000","","Official data"
"PP","Producer Prices","101","Indonesia","5531","Producer Price (SLC/tonne)","27","Rice, paddy","2012","2012","7021","Annual value","SLC","8221000","","Official data"
"PP","Producer Prices","101","Indonesia","5531","Producer Price (SLC/tonne)","27","Rice, paddy","2013","2013","7021","Annual value","SLC","7732900","","Official data"
"PP","Producer Prices","101","Indonesia","5531","Producer Price (SLC/tonne)","27","Rice, paddy","2014","2014","7021","Annual value","SLC","8302920","","Official data"
"PP","Producer Prices","101","Indonesia","5531","Producer Price (SLC/tonne)","27","Rice, paddy","2015","2015","7021","Annual value","SLC","9220910","","Official data"
"PP","Producer Prices","101","Indonesia","5531","Producer Price (SLC/tonne)","27","Rice, paddy","2016","2016","7021","Annual value","SLC","9359030","","Official data"
"PP","Producer Prices","101","Indonesia","5531","Producer Price (SLC/tonne)","27","Rice, paddy","2017","2017","7021","Annual value","SLC","5149238","","Official data"
"PP","Producer Prices","101","Indonesia","5531","Producer Price (SLC/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","SLC","5194660","","Official data"
"PP","Producer Prices","101","Indonesia","5531","Producer Price (SLC/tonne)","27","Rice, paddy","2019","2019","7021","Annual value","SLC","5249045","","Official data"
"PP","Producer Prices","101","Indonesia","5531","Producer Price (SLC/tonne)","27","Rice, paddy","2020","2020","7021","Annual value","SLC","5567247","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","1991","1991","7021","Annual value","USD","162","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","1992","1992","7021","Annual value","USD","162","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","1993","1993","7021","Annual value","USD","147","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","1994","1994","7021","Annual value","USD","181","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","1995","1995","7021","Annual value","USD","208","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","1996","1996","7021","Annual value","USD","206","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","1997","1997","7021","Annual value","USD","186","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","1998","1998","7021","Annual value","USD","94","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","1999","1999","7021","Annual value","USD","155","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2000","2000","7021","Annual value","USD","127","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2001","2001","7021","Annual value","USD","112","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2002","2002","7021","Annual value","USD","134","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2003","2003","7021","Annual value","USD","140","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2004","2004","7021","Annual value","USD","176","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2005","2005","7021","Annual value","USD","210","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2006","2006","7021","Annual value","USD","232","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2007","2007","7021","Annual value","USD","277","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2008","2008","7021","Annual value","USD","280","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2009","2009","7021","Annual value","USD","208","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2010","2010","7021","Annual value","USD","299","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2011","2011","7021","Annual value","USD","877","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2012","2012","7021","Annual value","USD","876","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2013","2013","7021","Annual value","USD","739","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2014","2014","7021","Annual value","USD","700","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2015","2015","7021","Annual value","USD","689","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2016","2016","7021","Annual value","USD","703","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2017","2017","7021","Annual value","USD","385","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","365","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2019","2019","7021","Annual value","USD","371","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2020","2020","7021","Annual value","USD","382","","Official data"
"PP","Producer Prices","101","Indonesia","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","1991","1991","7021","Annual value","","4","Im","FAO data based on imputation methodology"
"PP","Producer Prices","101","Indonesia","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","1992","1992","7021","Annual value","","4","Im","FAO data based on imputation methodology"
"PP","Producer Prices","101","Indonesia","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","1993","1993","7021","Annual value","","3","Im","FAO data based on imputation methodology"
"PP","Producer Prices","101","Indonesia","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","1994","1994","7021","Annual value","","4","Im","FAO data based on imputation methodology"
"PP","Producer Prices","101","Indonesia","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","1995","1995","7021","Annual value","","5","Im","FAO data based on imputation methodology"
"PP","Producer Prices","101","Indonesia","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","1996","1996","7021","Annual value","","5","Im","FAO data based on imputation methodology"
"PP","Producer Prices","101","Indonesia","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","1997","1997","7021","Annual value","","6","Im","FAO data based on imputation methodology"
"PP","Producer Prices","101","Indonesia","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","1998","1998","7021","Annual value","","10","Im","FAO data based on imputation methodology"
"PP","Producer Prices","101","Indonesia","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","1999","1999","7021","Annual value","","14","Im","FAO data based on imputation methodology"
"PP","Producer Prices","101","Indonesia","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2000","2000","7021","Annual value","","12","Im","FAO data based on imputation methodology"
"PP","Producer Prices","101","Indonesia","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2001","2001","7021","Annual value","","13","Im","FAO data based on imputation methodology"
"PP","Producer Prices","101","Indonesia","5539","Producer Price Index (2014-2016 = 100)","27","Rice, paddy","2002","2002","7021","Annual value","","14","Im","FAO data based on imputation methodology"
